iteration,cost,wirecount,intersectioncount
34249,72334,634,239
34250,19806,306,65
34251,24976,376,82
34252,68066,566,225
34253,9530,230,31
34254,46040,440,152
34255,6252,252,20
34256,22174,274,73
34257,35856,456,118
34258,10392,192,34
34259,53598,498,177
34260,26430,330,87
34261,9218,218,30
34262,11606,206,38
34263,14366,266,47
34264,126210,810,418
34265,45472,472,150
34266,63228,528,209
34267,68096,596,225
34268,83130,630,275
34269,6114,114,20
34270,14032,232,46
34271,75326,626,249
34272,28868,368,95
34273,40954,454,135
34274,37004,404,122
34275,22828,328,75
34276,14916,216,49
34277,69880,580,231
34278,96388,688,319
34279,40568,368,134
34280,61444,544,203
34281,8664,264,28
34282,42460,460,140
34283,39424,424,130
34284,37046,446,122
34285,50274,474,166
34286,38160,360,126
34287,64764,564,214
34288,49340,440,163
34289,19224,324,63
34290,37614,414,124
34291,32116,316,106
34292,61432,532,203
34293,18626,326,61
34294,22272,372,73
34295,23138,338,76
34296,22140,240,73
34297,5250,150,17
34298,12484,184,41
34299,15868,268,52
34300,37918,418,125
34301,8864,164,29
34302,36708,408,121
34303,19516,316,64
34304,22820,320,75
34305,21192,192,70
34306,10702,202,35
34307,39782,482,131
34308,21620,320,71
34309,37324,424,123
34310,10982,182,36
34311,30392,392,100
34312,71692,592,237
34313,28778,278,95
34314,24968,368,82
34315,31850,350,105
34316,1542,42,5
34317,28306,406,93
34318,9496,196,31
34319,18030,330,59
34320,23114,314,76
34321,25886,386,85
34322,25238,338,83
34323,3782,182,12
34324,12286,286,40
34325,27086,386,89
34326,53002,502,175
34327,40976,476,135
34328,30052,352,99
34329,11900,200,39
34330,34308,408,113
34331,17646,246,58
34332,40660,460,134
34333,33976,376,112
34334,16080,180,53
34335,74398,598,246
34336,18294,294,60
34337,20078,278,66
34338,40054,454,132
34339,23768,368,78
34340,22498,298,74
34341,17058,258,56
34342,68676,576,227
34343,49398,498,163
34344,12778,178,42
34345,22822,322,75
34346,23448,348,77
34347,27642,342,91
34348,15268,268,50
34349,31590,390,104
34350,7692,192,25
34351,22552,352,74
34352,22518,318,74
34353,9498,198,31
34354,38508,408,127
34355,6438,138,21
34356,6206,206,20
34357,80450,650,266
34358,14424,324,47
34359,9824,224,32
34360,31918,418,105
34361,7634,134,25
34362,76774,574,254
34363,56604,504,187
34364,15050,350,49
34365,29770,370,98
34366,13768,268,45
34367,21648,348,71
34368,28572,372,94
34369,34626,426,114
34370,53884,484,178
34371,31868,368,105
34372,34518,318,114
34373,62048,548,205
34374,20102,302,66
34375,4660,160,15
34376,29204,404,96
34377,19824,324,65
34378,27962,362,92
34379,14064,264,46
34380,32804,404,108
34381,45454,454,150
34382,12520,220,41
34383,21554,254,71
34384,9200,200,30
34385,13738,238,45
34386,19820,320,65
34387,33396,396,110
34388,34918,418,115
34389,6778,178,22
34390,21622,322,71
34391,20054,254,66
34392,52088,488,172
34393,17364,264,57
34394,28884,384,95
34395,42470,470,140
34396,26146,346,86
34397,8918,218,29
34398,49068,468,162
34399,26728,328,88
34400,62948,548,208
34401,8942,242,29
34402,19202,302,63
34403,30390,390,100
34404,25842,342,85
34405,8248,148,27
34406,24940,340,82
34407,25870,370,85
34408,34038,438,112
34409,63562,562,210
34410,13116,216,43
34411,30068,368,99
34412,41552,452,137
34413,91282,682,302
34414,9156,156,30
34415,28232,332,93
34416,36724,424,121
34417,67784,584,224
34418,15274,274,50
34419,42452,452,140
34420,14672,272,48
34421,6206,206,20
34422,31304,404,103
34423,82238,638,272
34424,15030,330,49
34425,11284,184,37
34426,19154,254,63
34427,39730,430,131
34428,31846,346,105
34429,36690,390,121
34430,36078,378,119
34431,8886,186,29
34432,10720,220,35
34433,48490,490,160
34434,27990,390,92
34435,41202,402,136
34436,25548,348,84
34437,26750,350,88
34438,9186,186,30
34439,13770,270,45
34440,38554,454,127
34441,12500,200,41
34442,14002,202,46
34443,30328,328,100
34444,17026,226,56
34445,15490,190,51
34446,39396,396,130
34447,17980,280,59
34448,9190,190,30
34449,38834,434,128
34450,6512,212,21
34451,23144,344,76
34452,96702,702,320
34453,14656,256,48
34454,38486,386,127
34455,41840,440,138
34456,13996,196,46
34457,30684,384,101
34458,29786,386,98
34459,94288,688,312
34460,9170,170,30
34461,14036,236,46
34462,16812,312,55
34463,12222,222,40
34464,59562,462,197
34465,34658,458,114
34466,25866,366,85
34467,21596,296,71
34468,3458,158,11
34469,48768,468,161
34470,19802,302,65
34471,8914,214,29
34472,17082,282,56
34473,58424,524,193
34474,26382,282,87
34475,53926,526,178
34476,75916,616,251
34477,63544,544,210
34478,3750,150,12
34479,2838,138,9
34480,27386,386,90
34481,48168,468,159
34482,24966,366,82
34483,19496,296,64
34484,24608,308,81
34485,12758,158,42
34486,34258,358,113
34487,4644,144,15
34488,9124,124,30
34489,57496,496,190
34490,13170,270,43
34491,25468,268,84
34492,6096,96,20
34493,29814,414,98
34494,11944,244,39
34495,34910,410,115
34496,18274,274,60
34497,48458,458,160
34498,6774,174,22
34499,5900,200,19
34500,5004,204,16
34501,11006,206,36
34502,8270,170,27
34503,29436,336,97
34504,14990,290,49
34505,36080,380,119
34506,90068,668,298
34507,42472,472,140
34508,10070,170,33
34509,66232,532,219
34510,22246,346,73
34511,52700,500,174
34512,13120,220,43
34513,22476,276,74
34514,31906,406,105
34515,8346,246,27
34516,13116,216,43
34517,59034,534,195
34518,16408,208,54
34519,10432,232,34
34520,23010,210,76
34521,5864,164,19
34522,32818,418,108
34523,32222,422,106
34524,39354,354,130
34525,30384,384,100
34526,41564,464,137
34527,54784,484,181
34528,32778,378,108
34529,15202,202,50
34530,13764,264,45
34531,50578,478,167
34532,46090,490,152
34533,34854,354,115
34534,8292,192,27
34535,30000,300,99
34536,24954,354,82
34537,16132,232,53
34538,55726,526,184
34539,2506,106,8
34540,8960,260,29
34541,3686,86,12
34542,56004,504,185
34543,18570,270,61
34544,87958,658,291
34545,48510,510,160
34546,49094,494,162
34547,7366,166,24
34548,6444,144,21
34549,8938,238,29
34550,17726,326,58
34551,47274,474,156
34552,34330,430,113
34553,33708,408,111
34554,36450,450,120
34555,22776,276,75
34556,25860,360,85
34557,25584,384,84
34558,47236,436,156
34559,5834,134,19
34560,30092,392,99
34561,17438,338,57
34562,33072,372,109
34563,22190,290,73
34564,58436,536,193
34565,52120,520,172
34566,30696,396,101
34567,27350,350,90
34568,80138,638,265
34569,2564,164,8
34570,11020,220,36
34571,62352,552,206
34572,10728,228,35
34573,72320,620,239
34574,53926,526,178
34575,14668,268,48
34576,33096,396,109
34577,11996,296,39
34578,40316,416,133
34579,25874,374,85
34580,89774,674,297
34581,33698,398,111
34582,30326,326,100
34583,37622,422,124
34584,11006,206,36
34585,25828,328,85
34586,7392,192,24
34587,5222,122,17
34588,33652,352,111
34589,8872,172,29
34590,19864,364,65
34591,8022,222,26
34592,10446,246,34
34593,13432,232,44
34594,13526,326,44
34595,29744,344,98
34596,65678,578,217
34597,25178,278,83
34598,24346,346,80
34599,9174,174,30
34600,31596,396,104
34601,7398,198,24
34602,32748,348,108
34603,16470,270,54
34604,33962,362,112
34605,12452,152,41
34606,4298,98,14
34607,18570,270,61
34608,30372,372,100
34609,13458,258,44
34610,9550,250,31
34611,21884,284,72
34612,8252,152,27
34613,3408,108,11
34614,25196,296,83
34615,68982,582,228
34616,53876,476,178
34617,34584,384,114
34618,21618,318,71
34619,11402,302,37
34620,14984,284,49
34621,2560,160,8
34622,40282,382,133
34623,13110,210,43
34624,13482,282,44
34625,5018,218,16
34626,49084,484,162
34627,22470,270,74
34628,49976,476,165
34629,40000,400,132
34630,2878,178,9
34631,48778,478,161
34632,53002,502,175
34633,6462,162,21
34634,60850,550,201
34635,25828,328,85
34636,19180,280,63
34637,8918,218,29
34638,38492,392,127
34639,81372,672,269
34640,2918,218,9
34641,11366,266,37
34642,29474,374,97
34643,13476,276,44
34644,27978,378,92
34645,70176,576,232
34646,29168,368,96
34647,6764,164,22
34648,9812,212,32
34649,37326,426,123
34650,45452,452,150
34651,6208,208,20
34652,13720,220,45
34653,25202,302,83
34654,28252,352,93
34655,25858,358,85
34656,43974,474,145
34657,14324,224,47
34658,27376,376,90
34659,51218,518,169
34660,10440,240,34
34661,51512,512,170
34662,8870,170,29
34663,12512,212,41
34664,13760,260,45
34665,9464,164,31
34666,25584,384,84
34667,14970,270,49
34668,28906,406,95
34669,29800,400,98
34670,30048,348,99
34671,26766,366,88
34672,17062,262,56
34673,15302,302,50
34674,84952,652,281
34675,73482,582,243
34676,55428,528,183
34677,36706,406,121
34678,17008,208,56
34679,61712,512,204
34680,51474,474,170
34681,90078,678,298
34682,52694,494,174
34683,81348,648,269
34684,62040,540,205
34685,13454,254,44
34686,23128,328,76
34687,44850,450,148
34688,20998,298,69
34689,25868,368,85
34690,13390,190,44
34691,65074,574,215
34692,30386,386,100
34693,38222,422,126
34694,44838,438,148
34695,16768,268,55
34696,25256,356,83
34697,16126,226,53
34698,55994,494,185
34699,28898,398,95
34700,16180,280,53
34701,43952,452,145
34702,14640,240,48
34703,57552,552,190
34704,67490,590,223
34705,32204,404,106
34706,13468,268,44
34707,11632,232,38
34708,40254,354,133
34709,22118,218,73
34710,18842,242,62
34711,34886,386,115
34712,26766,366,88
34713,16180,280,53
34714,53038,538,175
34715,6688,88,22
34716,2520,120,8
34717,18606,306,61
34718,16172,272,53
34719,1932,132,6
34720,43368,468,143
34721,8340,240,27
34722,5850,150,19
34723,83450,650,276
34724,55116,516,182
34725,18858,258,62
34726,30352,352,100
34727,71996,596,238
34728,23134,334,76
34729,19818,318,65
34730,60548,548,200
34731,26404,304,87
34732,26670,270,88
34733,24986,386,82
34734,23102,302,76
34735,50604,504,167
34736,25876,376,85
34737,21554,254,71
34738,32140,340,106
34739,43964,464,145
34740,18576,276,61
34741,11334,234,37
34742,33108,408,109
34743,43966,466,145
34744,25514,314,84
34745,17398,298,57
34746,79832,632,264
34747,9840,240,32
34748,20654,254,68
34749,25238,338,83
34750,54196,496,179
34751,36030,330,119
34752,36420,420,120
34753,95220,720,315
34754,14642,242,48
34755,26442,342,87
34756,15922,322,52
34757,14932,232,49
34758,68904,504,228
34759,18056,356,59
34760,18640,340,61
34761,14620,220,48
34762,25528,328,84
34763,35484,384,117
34764,67796,596,224
34765,41836,436,138
34766,15574,274,51
34767,9514,214,31
34768,7128,228,23
34769,31286,386,103
34770,30940,340,102
34771,68388,588,226
34772,16480,280,54
34773,49688,488,164
34774,6820,220,22
34775,12256,256,40
34776,27322,322,90
34777,30968,368,102
34778,8230,130,27
34779,43664,464,144
34780,31302,402,103
34781,23394,294,77
34782,22238,338,73
34783,24618,318,81
34784,32150,350,106
34785,47848,448,158
34786,45744,444,151
34787,19506,306,64
34788,56604,504,187
34789,41826,426,138
34790,52062,462,172
34791,82542,642,273
34792,1324,124,4
34793,6826,226,22
34794,56320,520,186
34795,25784,284,85
34796,25242,342,83
34797,30692,392,101
34798,18586,286,61
34799,20972,272,69
34800,54194,494,179
34801,28534,334,94
34802,36086,386,119
34803,14684,284,48
34804,1288,88,4
34805,8588,188,28
34806,25552,352,84
34807,35216,416,116
34808,24046,346,79
34809,34296,396,113
34810,1276,76,4
34811,27612,312,91
34812,7360,160,24
34813,21948,348,72
34814,22866,366,75
34815,37040,440,122
34816,39996,396,132
34817,31906,406,105
34818,41570,470,137
34819,14356,256,47
34820,37550,350,124
34821,1848,48,6
34822,12532,232,41
34823,35174,374,116
34824,87980,680,291
34825,34014,414,112
34826,29166,366,96
34827,28556,356,94
34828,32510,410,107
34829,97308,708,322
34830,48800,500,161
34831,97298,698,322
34832,17354,254,57
34833,6528,228,21
34834,16798,298,55
34835,42768,468,141
34836,13438,238,44
34837,24618,318,81
34838,24864,264,82
34839,32796,396,108
34840,46678,478,154
34841,30388,388,100
34842,64428,528,213
34843,28842,342,95
34844,30038,338,99
34845,34922,422,115
34846,20110,310,66
34847,14022,222,46
34848,62314,514,206
34849,48168,468,159
34850,35204,404,116
34851,13484,284,44
34852,34012,412,112
34853,21016,316,69
34854,45444,444,150
34855,12292,292,40
34856,18604,304,61
34857,15298,298,50
34858,29738,338,98
34859,67792,592,224
34860,25568,368,84
34861,28880,380,95
34862,11060,260,36
34863,11292,192,37
34864,13182,282,43
34865,10412,212,34
34866,35188,388,116
34867,15004,304,49
34868,22228,328,73
34869,11948,248,39
34870,43890,390,145
34871,5812,112,19
34872,31874,374,105
34873,26786,386,88
34874,28852,352,95
34875,55708,508,184
34876,16192,292,53
34877,33086,386,109
34878,71386,586,236
34879,41846,446,138
34880,25586,386,84
34881,35524,424,117
34882,22546,346,74
34883,3774,174,12
34884,47566,466,157
34885,36108,408,119
34886,31556,356,104
34887,54522,522,180
34888,59948,548,198
34889,44864,464,148
34890,27032,332,89
34891,47910,510,158
34892,39714,414,131
34893,50298,498,166
34894,11604,204,38
34895,26082,282,86
34896,2490,90,8
34897,18848,248,62
34898,15852,252,52
34899,52980,480,175
34900,34256,356,113
34901,32174,374,106
34902,14316,216,47
34903,12850,250,42
34904,14688,288,48
34905,32194,394,106
34906,74102,602,245
34907,50320,520,166
34908,70168,568,232
34909,53902,502,178
34910,19174,274,63
34911,33396,396,110
34912,23434,334,77
34913,3106,106,10
34914,27030,330,89
34915,58742,542,194
34916,13418,218,44
34917,10146,246,33
34918,53584,484,177
34919,57820,520,191
34920,13744,244,45
34921,23074,274,76
34922,37316,416,123
34923,35848,448,118
34924,23158,358,76
34925,21038,338,69
34926,43366,466,143
34927,34314,414,113
34928,16218,318,53
34929,12832,232,42
34930,22286,386,73
34931,10112,212,33
34932,17972,272,59
34933,47910,510,158
34934,23430,330,77
34935,37000,400,122
34936,14010,210,46
34937,10968,168,36
34938,10938,138,36
34939,78346,646,259
34940,27030,330,89
34941,12258,258,40
34942,21260,260,70
34943,54210,510,179
34944,15010,310,49
34945,31868,368,105
34946,30068,368,99
34947,6450,150,21
34948,19162,262,63
34949,16792,292,55
34950,6774,174,22
34951,64752,552,214
34952,10362,162,34
34953,78902,602,261
34954,66858,558,221
34955,39408,408,130
34956,44868,468,148
34957,64140,540,212
34958,20102,302,66
34959,73786,586,244
34960,61466,566,203
34961,33996,396,112
34962,68082,582,225
34963,11648,248,38
34964,34616,416,114
34965,31542,342,104
34966,24992,392,82
34967,43066,466,142
34968,31018,418,102
34969,18628,328,61
34970,8296,196,27
34971,34278,378,113
34972,20116,316,66
34973,9254,254,30
34974,30024,324,99
34975,21008,308,69
34976,9798,198,32
34977,26798,398,88
34978,43964,464,145
34979,25268,368,83
34980,22792,292,75
34981,5274,174,17
34982,18622,322,61
34983,7426,226,24
34984,51170,470,169
34985,15202,202,50
34986,16442,242,54
34987,24356,356,80
34988,45132,432,149
34989,15876,276,52
34990,11912,212,39
34991,6506,206,21
34992,40676,476,134
34993,42734,434,141
34994,35228,428,116
34995,35526,426,117
34996,25822,322,85
34997,19814,314,65
34998,52390,490,173
34999,39126,426,129
35000,12768,168,42
35001,38540,440,127
35002,6146,146,20
35003,59628,528,197
35004,34872,372,115
35005,20090,290,66
35006,47610,510,157
35007,6472,172,21
35008,37600,400,124
35009,9214,214,30
35010,23698,298,78
35011,22188,288,73
35012,10724,224,35
35013,41828,428,138
35014,15558,258,51
35015,76202,602,252
35016,55126,526,182
35017,25514,314,84
35018,6150,150,20
35019,17092,292,56
35020,23408,308,77
35021,57850,550,191
35022,23176,376,76
35023,7450,250,24
35024,57208,508,189
35025,24974,374,82
35026,49650,450,164
35027,47562,462,157
35028,21312,312,70
35029,13424,224,44
35030,33340,340,110
35031,18270,270,60
35032,1974,174,6
35033,21638,338,71
35034,27924,324,92
35035,29792,392,98
35036,31240,340,103
35037,30042,342,99
35038,15790,190,52
35039,16108,208,53
35040,34046,446,112
35041,4626,126,15
35042,5566,166,18
35043,44542,442,147
35044,5322,222,17
35045,52412,512,173
35046,15550,250,51
35047,56318,518,186
35048,87948,648,291
35049,41830,430,138
35050,37610,410,124
35051,33360,360,110
35052,31022,422,102
35053,13794,294,45
35054,29460,360,97
35055,33722,422,111
35056,27960,360,92
35057,11030,230,36
35058,18270,270,60
35059,16518,318,54
35060,13134,234,43
35061,44560,460,147
35062,15258,258,50
35063,39762,462,131
35064,20068,268,66
35065,90078,678,298
35066,22488,288,74
35067,57510,510,190
35068,7200,300,23
35069,20748,348,68
